"","Probe","NCBIid","GeneSymbol","GeneName","pvalue","corrected_pvalue","rank","contrast_121770_coefficient","contrast_121770_log2fc","contrast_121770_tstat","contrast_121770_pvalue","contrast_121772_coefficient","contrast_121772_log2fc","contrast_121772_tstat","contrast_121772_pvalue"
"7425",112268272,112268272,"LOC112268272","uncharacterized LOC112268272",5e-04,0.0015,0.3424,-2.546,-2.546,-5.5881,2e-04,-0.3388,-0.3388,-0.9491,0.3645
"7426",1981,1981,"EIF4G1","eukaryotic translation initiation factor 4 gamma 1",5e-04,0.0015,0.3426,0.8845,0.8845,5.1951,4e-04,0.8678,0.8678,5.4409,3e-04
"7427",9330,9330,"GTF3C3","general transcription factor IIIC subunit 3",5e-04,0.0015,0.3426,0.7423,0.7423,3.8382,0.0031,-0.2378,-0.2378,-1.2641,0.2343
"7428",283487,283487,"PRECSIT","p53 regulated carcinoma associated Stat3 activating long intergenic non-protein coding transcript",5e-04,0.0015,0.3427,0.4979,0.4979,1.5761,0.1454,1.4729,1.4729,5.1397,4e-04
"7429",7832,7832,"BTG2","BTG anti-proliferation factor 2",5e-04,0.0015,0.3427,0.7707,0.7707,2.1414,0.0573,-1.14,-1.14,-3.0916,0.0111
"7430",1366,1366,"CLDN7","claudin 7",5e-04,0.0015,0.3428,-4.1726,-4.1726,-5.2706,3e-04,-2.4349,-2.4349,-3.9802,0.0025
"7431",2262,2262,"GPC5","glypican 5",5e-04,0.0015,0.3428,-1.738,-1.738,-1.5595,0.1493,3.0589,3.0589,3.5769,0.0049
"7432",79712,79712,"GTDC1","glycosyltransferase like domain containing 1",5e-04,0.0015,0.3429,-1.297,-1.297,-4.9819,5e-04,-1.2882,-1.2882,-5.368,3e-04
"7433",25828,25828,"TXN2","thioredoxin 2",5e-04,0.0015,0.3429,0.9224,0.9224,4.8664,6e-04,0.0532,0.0532,0.2907,0.7771
"7434",55721,55721,"IQCC","IQ motif containing C",5e-04,0.0015,0.343,-0.0881,-0.0881,-0.2583,0.8013,1.2773,1.2773,4.2519,0.0016
"7435",26147,26147,"PHF19","PHD finger protein 19",5e-04,0.0015,0.343,0.3877,0.3877,1.7856,0.1038,1.1238,1.1238,5.63,2e-04
"7436",2588,2588,"GALNS","galactosamine (N-acetyl)-6-sulfatase",5e-04,0.0015,0.343,-1.1216,-1.1216,-4.5492,0.001,-1.2824,-1.2824,-5.5607,2e-04
"7437",4725,4725,"NDUFS5","NADH:ubiquinone oxidoreductase subunit S5",5e-04,0.0015,0.3431,0.3426,0.3426,1.7842,0.1041,0.9505,0.9505,5.3829,3e-04
"7438",80128,80128,"TRIM46","tripartite motif containing 46",5e-04,0.0015,0.3431,-0.2337,-0.2337,-0.7413,0.4752,-1.6911,-1.6911,-5.22,4e-04
"7439",3357,3357,"HTR2B","5-hydroxytryptamine receptor 2B",5e-04,0.0015,0.3432,-0.6131,-0.6131,-1.154,0.2748,-3.331,-3.331,-5.4675,3e-04
"7440",7737,7737,"RNF113A","ring finger protein 113A",5e-04,0.0015,0.3432,1.9072,1.9072,5.6385,2e-04,1.6689,1.6689,5.1064,4e-04
"7441",8814,8814,"CDKL1","cyclin dependent kinase like 1",5e-04,0.0015,0.3433,0.1616,0.1616,0.6022,0.5602,-1.1769,-1.1769,-4.3234,0.0014
"7442",131601,131601,"TPRA1","transmembrane protein adipocyte associated 1",5e-04,0.0015,0.3433,0.8473,0.8473,3.3494,0.0072,1.3779,1.3779,5.8466,1e-04
"7443",55968,55968,"NSFL1C","NSFL1 cofactor",5e-04,0.0015,0.3434,0.9266,0.9266,4.3447,0.0014,1.1556,1.1556,5.7919,2e-04
"7444",9002,9002,"F2RL3","F2R like thrombin or trypsin receptor 3",5e-04,0.0015,0.3434,4.7124,4.7124,5.7678,2e-04,3.4336,3.4336,4.153,0.0019
"7445",105377571,105377571,"LOC105377571","uncharacterized LOC105377571",5e-04,0.0015,0.3435,-0.8913,-0.8913,-1.4966,0.1647,-3.9183,-3.9183,-5.5862,2e-04
"7446",107984440,107984440,"LOC107984440","uncharacterized LOC107984440",5e-04,0.0015,0.3435,0.7663,0.7663,0.7477,0.4715,4.0916,4.0916,4.8425,6e-04
"7447",160897,160897,"GPR180","G protein-coupled receptor 180",5e-04,0.0015,0.3435,-1.3208,-1.3208,-5.3797,3e-04,-0.1964,-0.1964,-0.9194,0.3791
"7448",100131193,100131193,"CCDC183-AS1","CCDC183 antisense RNA 1",5e-04,0.0015,0.3436,3.212,3.212,5.8807,1e-04,2.5591,2.5591,4.7444,7e-04
"7449",9706,9706,"ULK2","unc-51 like autophagy activating kinase 2",5e-04,0.0015,0.3436,-1.7263,-1.7263,-5.6837,2e-04,-0.3685,-0.3685,-1.4276,0.1832
"7450",4192,4192,"MDK","midkine",5e-04,0.0015,0.3437,-0.3592,-0.3592,-1.6821,0.1228,0.7079,0.7079,3.6697,0.0042
"7451",51426,51426,"POLK","DNA polymerase kappa",5e-04,0.0015,0.3437,-1.1952,-1.1952,-5.1881,4e-04,-0.1391,-0.1391,-0.6851,0.5085
"7452",51710,51710,"ZNF44","zinc finger protein 44",5e-04,0.0015,0.3438,-1.4209,-1.4209,-4.7382,7e-04,-0.0122,-0.0122,-0.0481,0.9625
"7453",203259,203259,"FAM219A","family with sequence similarity 219 member A",5e-04,0.0015,0.3438,1.3453,1.3453,4.3977,0.0013,1.6322,1.6322,5.6859,2e-04
"7454",6134,6134,"RPL10","ribosomal protein L10",5e-04,0.0015,0.3439,0.9254,0.9254,5.8196,2e-04,0.413,0.413,2.742,0.0204
"7455",5621,5621,"PRNP","prion protein",5e-04,0.0015,0.3439,-0.0698,-0.0698,-0.3731,0.7167,0.7216,0.7216,4.2359,0.0016
"7456",5428,5428,"POLG","DNA polymerase gamma, catalytic subunit",5e-04,0.0015,0.344,1.3049,1.3049,5.9064,1e-04,0.9218,0.9218,4.3467,0.0014
"7457",129880,129880,"BBS5","Bardet-Biedl syndrome 5",5e-04,0.0015,0.344,0.6486,0.6486,2.2666,0.0463,-0.852,-0.852,-2.9031,0.0154
"7458",80011,80011,"PSME3IP1","proteasome activator subunit 3 interacting protein 1",5e-04,0.0015,0.344,0.847,0.847,4.2168,0.0017,-0.1105,-0.1105,-0.5686,0.5819
"7459",5581,5581,"PRKCE","protein kinase C epsilon",5e-04,0.0015,0.3441,-1.1658,-1.1658,-4.5347,0.001,-1.3017,-1.3017,-5.418,3e-04
"7460",4714,4714,"NDUFB8","NADH:ubiquinone oxidoreductase subunit B8",5e-04,0.0015,0.3442,1.2521,1.2521,5.5352,2e-04,0.4717,0.4717,2.1535,0.0562
"7461",9723,9723,"SEMA3E","semaphorin 3E",5e-04,0.0015,0.3441,-0.8695,-0.8695,-2.2746,0.0457,-2.164,-2.164,-5.5291,2e-04
"7462",90589,90589,"ZNF625","zinc finger protein 625",5e-04,0.0015,0.3442,-1.6734,-1.6734,-4.4298,0.0012,0.1978,0.1978,0.6381,0.5374
"7463",58525,58525,"WIZ","WIZ zinc finger",5e-04,0.0015,0.3443,1.3654,1.3654,5.0916,4e-04,0.2924,0.2924,1.1172,0.2895
"7464",89876,89876,"CFAP91","cilia and flagella associated protein 91",5e-04,0.0015,0.3443,2.8629,2.8629,5.5716,2e-04,1.6048,1.6048,3.103,0.0109
"7465",115708,115708,"TRMT61A","tRNA methyltransferase 61A",5e-04,0.0015,0.3444,2.6921,2.6921,5.7296,2e-04,1.4802,1.4802,3.1664,0.0098
"7466",174,174,"AFP","alpha fetoprotein",5e-04,0.0015,0.3444,-5.0976,-5.0976,-5.574,2e-04,-0.3581,-0.3581,-0.6126,0.5535
"7467",102724740,102724740,"LINC02940","long intergenic non-protein coding RNA 2940",5e-04,0.0015,0.3445,-1.2036,-1.2036,-1.1457,0.278,2.9142,2.9142,3.4987,0.0056
"7468",79135,79135,"APOO","apolipoprotein O",5e-04,0.0015,0.3445,1.1916,1.1916,4.3077,0.0015,1.5432,1.5432,5.9265,1e-04
"7469",5954,5954,"RCN1","reticulocalbin 1",5e-04,0.0015,0.3445,-0.9531,-0.9531,-5.8353,2e-04,-0.407,-0.407,-2.7384,0.0205
"7470",83891,83891,"SNX25","sorting nexin 25",5e-04,0.0015,0.3446,-1.1722,-1.1722,-5.2859,3e-04,-0.1592,-0.1592,-0.8171,0.4325
"7471",83851,83851,"SYT16","synaptotagmin 16",5e-04,0.0015,0.3446,-3.8752,-3.8752,-5.3508,3e-04,-0.1547,-0.1547,-0.3127,0.7608
"7472",10099,10099,"TSPAN3","tetraspanin 3",5e-04,0.0015,0.3447,0.0974,0.0974,0.5368,0.6029,-0.7894,-0.7894,-4.5543,0.001
"7473",4693,4693,"NDP","norrin cystine knot growth factor NDP",5e-04,0.0015,0.3447,6.7903,6.7903,5.361,3e-04,4.8125,4.8125,3.7561,0.0036
"7474",105372337,105372337,"LOC105372337","uncharacterized LOC105372337",5e-04,0.0015,0.3448,-1.2937,-1.2937,-1.2654,0.2338,3.0798,3.0798,3.8283,0.0032
"7475",9836,9836,"LCMT2","leucine carboxyl methyltransferase 2",5e-04,0.0015,0.3449,1.6057,1.6057,5.4053,3e-04,0.5847,0.5847,1.9822,0.075
"7476",387254,387254,"SLC7A5P2","solute carrier family 7 member 5 pseudogene 2",5e-04,0.0015,0.3448,2.8474,2.8474,4.7427,7e-04,0.6338,0.6338,1.0105,0.3356
"7477",100505696,100505696,"SH3BP5-AS1","SH3BP5 antisense RNA 1",5e-04,0.0015,0.3449,-1.7272,-1.7272,-5.8792,1e-04,-0.8269,-0.8269,-3.2574,0.0084
"7478",9477,9477,"MED20","mediator complex subunit 20",5e-04,0.0015,0.345,-0.9672,-0.9672,-3.8798,0.0029,0.2685,0.2685,1.235,0.2445
"7479",23057,23057,"NMNAT2","nicotinamide nucleotide adenylyltransferase 2",5e-04,0.0016,0.345,-2.8535,-2.8535,-4.1308,0.002,0.7856,0.7856,1.5874,0.1429
"7480",442421,442421,"PTGER4P2-CDK2AP2P2","PTGER4P2-CDK2AP2P2 readthrough, transcribed pseudogene",5e-04,0.0016,0.345,1.9954,1.9954,3.1266,0.0105,3.27,3.27,5.5351,2e-04
"7481",10139,10139,"ARFRP1","ADP ribosylation factor related protein 1",5e-04,0.0016,0.3451,-0.0417,-0.0417,-0.1297,0.8993,1.272,1.272,4.4559,0.0012
"7482",81848,81848,"SPRY4","sprouty RTK signaling antagonist 4",5e-04,0.0016,0.3451,1.6721,1.6721,5.505,2e-04,1.5056,1.5056,5.2269,4e-04
"7483",5987,5987,"TRIM27","tripartite motif containing 27",5e-04,0.0016,0.3452,1.1053,1.1053,5.732,2e-04,0.4955,0.4955,2.6786,0.0227
"7484",6868,6868,"ADAM17","ADAM metallopeptidase domain 17",5e-04,0.0016,0.3452,-1.2382,-1.2382,-5.8549,1e-04,-0.6553,-0.6553,-3.4311,0.0062
"7485",8872,8872,"CDC123","cell division cycle 123",5e-04,0.0016,0.3453,0.7831,0.7831,3.6996,0.004,-0.2877,-0.2877,-1.3984,0.1916
"7486",51043,51043,"ZBTB7B","zinc finger and BTB domain containing 7B",5e-04,0.0016,0.3453,0.9568,0.9568,2.4714,0.0326,1.9749,1.9749,5.5367,2e-04
"7487",51290,51290,"ERGIC2","ERGIC and golgi 2",5e-04,0.0016,0.3454,-1.2412,-1.2412,-5.5081,2e-04,-0.2988,-0.2988,-1.501,0.1636
"7488",130752,130752,"MDH1B","malate dehydrogenase 1B",5e-04,0.0016,0.3454,2.2532,2.2532,4.1063,0.002,-0.0742,-0.0742,-0.1281,0.9005
"7489",4298,4298,"MLLT1","MLLT1 super elongation complex subunit",5e-04,0.0016,0.3455,1.1343,1.1343,5.8473,1e-04,0.7499,0.7499,4.0638,0.0022
"7490",3980,3980,"LIG3","DNA ligase 3",5e-04,0.0016,0.3455,1.0896,1.0896,4.8523,6e-04,0.1819,0.1819,0.83,0.4255
"7491",105370681,105370681,"LINC02323","long intergenic non-protein coding RNA 2323",5e-04,0.0016,0.3455,4.8993,4.8993,5.8553,1e-04,3.9473,3.9473,4.7115,8e-04
"7492",1652,1652,"DDT","D-dopachrome tautomerase",5e-04,0.0016,0.3456,1.3685,1.3685,5.3897,3e-04,1.322,1.322,5.4538,3e-04
"7493",2965,2965,"GTF2H1","general transcription factor IIH subunit 1",5e-04,0.0016,0.3456,-1.1169,-1.1169,-4.835,6e-04,-0.0389,-0.0389,-0.1916,0.8518
"7494",286151,286151,"FBXO43","F-box protein 43",5e-04,0.0016,0.3457,-3.2383,-3.2383,-5.2832,3e-04,-0.0747,-0.0747,-0.1704,0.868
"7495",116064,116064,"LRRC58","leucine rich repeat containing 58",5e-04,0.0016,0.3457,1.1067,1.1067,5.576,2e-04,0.8892,0.8892,4.7432,7e-04
"7496",105370401,105370401,"TRD-AS1","TRD antisense RNA 1",5e-04,0.0016,0.3458,-0.5846,-0.5846,-1.0028,0.3391,-3.7491,-3.7491,-5.442,3e-04
"7497",121601,121601,"ANO4","anoctamin 4",5e-04,0.0016,0.3458,-4.8075,-4.8075,-4.1666,0.0018,1.2487,1.2487,1.8444,0.0943
"7498",4902,4902,"NRTN","neurturin",5e-04,0.0016,0.3459,4.1268,4.1268,5.3933,3e-04,2.7597,2.7597,3.5628,0.005
"7499",7579,7579,"ZSCAN20","zinc finger and SCAN domain containing 20",5e-04,0.0016,0.3459,-0.8172,-0.8172,-2.3461,0.0404,0.7387,0.7387,2.483,0.0319
"7500",6197,6197,"RPS6KA3","ribosomal protein S6 kinase A3",5e-04,0.0016,0.346,-0.6632,-0.6632,-2.817,0.0179,0.5655,0.5655,2.6878,0.0224
"7501",5702,5702,"PSMC3","proteasome 26S subunit, ATPase 3",5e-04,0.0016,0.346,0.0012,0.0012,0.0048,0.9963,1.0548,1.0548,4.5298,0.001
"7502",5562,5562,"PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1",5e-04,0.0016,0.346,-1.214,-1.214,-5.0775,4e-04,-1.0748,-1.0748,-4.8839,6e-04
"7503",55239,55239,"OGFOD1","2-oxoglutarate and iron dependent oxygenase domain containing 1",5e-04,0.0016,0.3461,0.3446,0.3446,1.7444,0.111,-0.6538,-0.6538,-3.4082,0.0065
"7504",1650,1650,"DDOST","dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit",5e-04,0.0016,0.3461,-0.204,-0.204,-1.1747,0.2668,0.5973,0.5973,3.7816,0.0035
"7505",8702,8702,"B4GALT4","beta-1,4-galactosyltransferase 4",5e-04,0.0016,0.3462,-1.2751,-1.2751,-5.0609,5e-04,-0.0846,-0.0846,-0.3889,0.7053
"7506",3422,3422,"IDI1","isopentenyl-diphosphate delta isomerase 1",5e-04,0.0016,0.3462,-1.3312,-1.3312,-5.8411,2e-04,-0.7133,-0.7133,-3.4656,0.0059
"7507",29935,29935,"RPA4","replication protein A4",5e-04,0.0016,0.3463,3.9929,3.9929,4.4591,0.0012,4.7816,4.7816,5.6502,2e-04
"7508",129138,129138,"ANKRD54","ankyrin repeat domain 54",5e-04,0.0016,0.3464,1.5293,1.5293,5.5596,2e-04,0.6279,0.6279,2.3214,0.0422
"7509",25831,25831,"HECTD1","HECT domain E3 ubiquitin protein ligase 1",5e-04,0.0016,0.3463,0.8139,0.8139,5.0156,5e-04,0.0768,0.0768,0.4957,0.6306
"7510",284390,284390,"ZNF763","zinc finger protein 763",5e-04,0.0016,0.3464,-2.6853,-2.6853,-5.7311,2e-04,-0.691,-0.691,-1.8957,0.0866
"7511",103021296,103021296,"SLC26A9-AS1","SLC26A9 and RAB7B antisense RNA 1",5e-04,0.0016,0.3465,3.6536,3.6536,3.7663,0.0035,5.2786,5.2786,5.8946,1e-04
"7512",5985,5985,"RFC5","replication factor C subunit 5",5e-04,0.0016,0.3465,0.5483,0.5483,1.72,0.1155,1.6032,1.6032,5.4966,2e-04
"7513",10625,10625,"IVNS1ABP","influenza virus NS1A binding protein",5e-04,0.0016,0.3465,0.504,0.504,2.2117,0.0509,1.2173,1.2173,5.8018,2e-04
"7514",6932,6932,"TCF7","transcription factor 7",5e-04,0.0016,0.3466,-1.7794,-1.7794,-4.8422,6e-04,0.1242,0.1242,0.4132,0.688
"7515",55006,55006,"TRMT61B","tRNA methyltransferase 61B",5e-04,0.0016,0.3466,0.6825,0.6825,2.631,0.0247,-0.6138,-0.6138,-2.3385,0.0409
"7516",521,521,"ATP5ME","ATP synthase membrane subunit e",5e-04,0.0016,0.3467,1.1349,1.1349,5.4108,3e-04,1.0308,1.0308,5.1844,4e-04
"7517",51128,51128,"SAR1B","secretion associated Ras related GTPase 1B",5e-04,0.0016,0.3467,-0.2497,-0.2497,-1.2447,0.241,0.6584,0.6584,3.6292,0.0045
"7518",112267936,112267936,"LOC112267936","uncharacterized LOC112267936",5e-04,0.0016,0.3468,3.2574,3.2574,5.487,2e-04,1.7551,1.7551,2.9144,0.0151
"7519",23129,23129,"PLXND1","plexin D1",5e-04,0.0016,0.3468,-0.4459,-0.4459,-1.352,0.2056,1.2449,1.2449,4.246,0.0016
"7520",22868,22868,"FASTKD2","FAST kinase domains 2",5e-04,0.0016,0.3469,0.4258,0.4258,2.0674,0.065,-0.6498,-0.6498,-3.2257,0.0088
"7521",83394,83394,"PITPNM3","PITPNM family member 3",5e-04,0.0016,0.3469,-1.4385,-1.4385,-2.9564,0.0141,0.9551,0.9551,2.4309,0.0349
"7522",546,546,"ATRX","ATRX chromatin remodeler",5e-04,0.0016,0.3469,-1.358,-1.358,-5.7121,2e-04,-0.3967,-0.3967,-1.864,0.0913
"7523",80273,80273,"GRPEL1","GrpE like 1, mitochondrial",6e-04,0.0016,0.347,1.6318,1.6318,5.7839,2e-04,0.8557,0.8557,3.1269,0.0105
"7524",100874018,100874018,"EPN2-AS1","EPN2 antisense RNA 1",6e-04,0.0016,0.347,1.9809,1.9809,3.1857,0.0095,-1.2891,-1.2891,-1.8456,0.0941
"7525",83461,83461,"CDCA3","cell division cycle associated 3",6e-04,0.0016,0.3471,-0.2004,-0.2004,-0.7249,0.4848,1.012,1.012,4.0948,0.0021
"7526",57477,57477,"SHROOM4","shroom family member 4",6e-04,0.0016,0.3471,-1.4473,-1.4473,-3.1033,0.0109,0.9188,0.9188,2.4353,0.0347
"7527",8379,8379,"MAD1L1","mitotic arrest deficient 1 like 1",6e-04,0.0016,0.3472,1.351,1.351,5.3708,3e-04,0.4951,0.4951,2.0031,0.0724
"7528",7923,7923,"HSD17B8","hydroxysteroid 17-beta dehydrogenase 8",6e-04,0.0016,0.3472,1.978,1.978,4.317,0.0014,2.6582,2.6582,6.1501,9.888e-05
"7529",49856,49856,"WRAP73","WD repeat containing, antisense to TP73",6e-04,0.0016,0.3473,0.6319,0.6319,2.1699,0.0546,1.4462,1.4462,5.4202,3e-04
"7530",81558,81558,"FAM117A","family with sequence similarity 117 member A",6e-04,0.0016,0.3473,1.6166,1.6166,4.5119,0.0011,1.9551,1.9551,5.7703,2e-04
"7531",51177,51177,"PLEKHO1","pleckstrin homology domain containing O1",6e-04,0.0016,0.3474,0.1259,0.1259,0.55,0.5941,-0.9877,-0.9877,-4.3329,0.0014
"7532",23499,23499,"MACF1","microtubule actin crosslinking factor 1",6e-04,0.0016,0.3474,-1.0363,-1.0363,-4.3999,0.0013,0.1848,0.1848,0.877,0.4007
"7533",27151,27151,"CPAMD8","C3 and PZP like alpha-2-macroglobulin domain containing 8",6e-04,0.0016,0.3474,-1.5115,-1.5115,-2.3486,0.0402,-4.1315,-4.1315,-5.4394,3e-04
"7534",200081,200081,"TXLNA","taxilin alpha",6e-04,0.0016,0.3475,-0.0512,-0.0512,-0.2869,0.7799,0.7137,0.7137,4.3874,0.0013
"7535",7629,7629,"ZNF76","zinc finger protein 76",6e-04,0.0016,0.3475,1.0882,1.0882,4.2029,0.0017,1.4209,1.4209,5.8348,2e-04
"7536",2100,2100,"ESR2","estrogen receptor 2",6e-04,0.0016,0.3476,-0.5288,-0.5288,-1.0532,0.3165,1.5813,1.5813,3.736,0.0037
"7537",10174,10174,"SORBS3","sorbin and SH3 domain containing 3",6e-04,0.0016,0.3476,-0.201,-0.201,-1.0289,0.3273,-0.9618,-0.9618,-5.1388,4e-04
"7538",5371,5371,"PML","PML nuclear body scaffold",6e-04,0.0016,0.3477,-1.3165,-1.3165,-5.5483,2e-04,-0.9282,-0.9282,-4.2964,0.0015
"7539",55341,55341,"LSG1","large 60S subunit nuclear export GTPase 1",6e-04,0.0016,0.3477,1.188,1.188,5.8214,2e-04,0.7579,0.7579,3.9034,0.0028
"7540",105372798,105372798,"LOC105372798","uncharacterized LOC105372798",6e-04,0.0016,0.3478,-1.131,-1.131,-0.9885,0.3457,3.097,3.097,3.4276,0.0063
"7541",83443,83443,"SF3B5","splicing factor 3b subunit 5",6e-04,0.0016,0.3478,1.4203,1.4203,5.5806,2e-04,0.5981,0.5981,2.418,0.0357
"7542",10951,10951,"CBX1","chromobox 1",6e-04,0.0016,0.3479,-0.2402,-0.2402,-1.1594,0.2727,0.7173,0.7173,3.8235,0.0032
"7543",55020,55020,"TTC38","tetratricopeptide repeat domain 38",6e-04,0.0016,0.348,1.1125,1.1125,4.6833,8e-04,0.1014,0.1014,0.431,0.6754
"7544",90342,90342,"FER1L5","fer-1 like family member 5",6e-04,0.0016,0.348,3.2797,3.2797,4.177,0.0018,0.2289,0.2289,0.2681,0.794
"7545",126129,126129,"CPT1C","carnitine palmitoyltransferase 1C",6e-04,0.0016,0.3481,-0.8497,-0.8497,-3.0283,0.0124,0.5799,0.5799,2.3764,0.0384
"7546",91010,91010,"FMNL3","formin like 3",6e-04,0.0016,0.3481,0.4089,0.4089,1.5356,0.155,-0.9259,-0.9259,-3.4778,0.0058
"7547",1978,1978,"EIF4EBP1","eukaryotic translation initiation factor 4E binding protein 1",6e-04,0.0016,0.3482,2.1387,2.1387,5.7774,2e-04,1.6811,1.6811,4.7038,8e-04
"7548",57217,57217,"TTC7A","tetratricopeptide repeat domain 7A",6e-04,0.0016,0.3482,-1.6206,-1.6206,-5.1482,4e-04,-0.0692,-0.0692,-0.2606,0.7996
"7549",10190,10190,"TXNDC9","thioredoxin domain containing 9",6e-04,0.0016,0.3483,-1.3332,-1.3332,-4.9314,6e-04,-1.287,-1.287,-5.1729,4e-04
"7550",221527,221527,"ZBTB12","zinc finger and BTB domain containing 12",6e-04,0.0016,0.3483,0.8702,0.8702,3.2659,0.0083,-0.3962,-0.3962,-1.4674,0.1724
"7551",6273,6273,"S100A2","S100 calcium binding protein A2",6e-04,0.0016,0.3484,-2.2493,-2.2493,-5.4881,2e-04,-0.3346,-0.3346,-1.0169,0.3327
"7552",9619,9619,"ABCG1","ATP binding cassette subfamily G member 1",6e-04,0.0016,0.3484,3.3462,3.3462,4.5072,0.0011,0.5105,0.5105,0.646,0.5325
"7553",22824,22824,"HSPA4L","heat shock protein family A (Hsp70) member 4 like",6e-04,0.0016,0.3484,-1.1694,-1.1694,-4.3846,0.0013,0.1789,0.1789,0.7619,0.4634
"7554",8668,8668,"EIF3I","eukaryotic translation initiation factor 3 subunit I",6e-04,0.0016,0.3485,0.3307,0.3307,1.4197,0.1855,1.1264,1.1264,5.2824,3e-04
"7555",100506472,100506472,"LOC100506472","uncharacterized LOC100506472",6e-04,0.0016,0.3485,1.2805,1.2805,3.0828,0.0113,-0.7618,-0.7618,-1.7319,0.1133
"7556",203547,203547,"VMA21","vacuolar ATPase assembly factor VMA21",6e-04,0.0016,0.3486,1.1723,1.1723,5.7864,2e-04,0.604,0.604,3.1196,0.0106
"7557",2182,2182,"ACSL4","acyl-CoA synthetase long chain family member 4",6e-04,0.0016,0.3486,-0.8011,-0.8011,-4.3111,0.0015,0.1385,0.1385,0.8281,0.4266
"7558",11154,11154,"AP4S1","adaptor related protein complex 4 subunit sigma 1",6e-04,0.0016,0.3487,-0.7433,-0.7433,-2.3939,0.0372,-1.7609,-1.7609,-5.7105,2e-04
"7559",9841,9841,"ZBTB24","zinc finger and BTB domain containing 24",6e-04,0.0016,0.3487,0.654,0.654,2.6856,0.0225,-0.5959,-0.5959,-2.4397,0.0344
"7560",90522,90522,"YIF1B","Yip1 interacting factor homolog B, membrane trafficking protein",6e-04,0.0016,0.3488,1.9473,1.9473,4.9978,5e-04,2.0998,2.0998,5.6643,2e-04
"7561",81579,81579,"PLA2G12A","phospholipase A2 group XIIA",6e-04,0.0016,0.3488,-0.3477,-0.3477,-1.5433,0.1532,0.6588,0.6588,3.2695,0.0082
"7562",283761,283761,"LINC00928","long intergenic non-protein coding RNA 928",6e-04,0.0016,0.3489,1.7645,1.7645,2.4066,0.0364,-2.2235,-2.2235,-2.6487,0.024
"7563",101928689,101928689,"LINC01424","long intergenic non-protein coding RNA 1424",6e-04,0.0016,0.3489,2.1576,2.1576,3.7532,0.0036,-0.5938,-0.5938,-0.9529,0.3626
"7564",29937,29937,"NENF","neudesin neurotrophic factor",6e-04,0.0016,0.3489,0.3299,0.3299,1.4669,0.1725,1.0503,1.0503,5.0948,4e-04
"7565",25886,25886,"POC1A","POC1 centriolar protein A",6e-04,0.0016,0.349,1.1971,1.1971,3.8229,0.0032,1.7141,1.7141,5.8463,1e-04
"7566",84734,84734,"FAM167B","family with sequence similarity 167 member B",6e-04,0.0016,0.349,1.3738,1.3738,1.7899,0.1031,3.4688,3.4688,5.0769,4e-04
"7567",107986986,107986986,"LOC107986986","uncharacterized LOC107986986",6e-04,0.0016,0.3491,-1.1355,-1.1355,-1.8773,0.0893,-3.9506,-3.9506,-5.5481,2e-04
"7568",105374528,105374528,"LOC105374528","uncharacterized LOC105374528",6e-04,0.0016,0.3491,-1.1715,-1.1715,-1.0157,0.3332,3.3717,3.3717,3.7382,0.0037
"7569",101927300,101927300,"GOT1-DT","GOT1 divergent transcript",6e-04,0.0016,0.3492,3.0012,3.0012,5.6408,2e-04,1.7121,1.7121,3.2197,0.0089
"7570",9708,9708,"PCDHGA8","protocadherin gamma subfamily A, 8",6e-04,0.0016,0.3492,-2.1218,-2.1218,-4.1978,0.0018,-2.6503,-2.6503,-5.5033,2e-04
"7571",644100,644100,"ARL14EPL","ADP ribosylation factor like GTPase 14 effector protein like",6e-04,0.0016,0.3493,-3.007,-3.007,-2.9948,0.0132,1.835,1.835,2.5568,0.0281
"7572",51028,51028,"VPS36","vacuolar protein sorting 36 homolog",6e-04,0.0016,0.3493,-0.9133,-0.9133,-4.1802,0.0018,-1.1769,-1.1769,-5.7342,2e-04
"7573",55165,55165,"CEP55","centrosomal protein 55",6e-04,0.0016,0.3494,-0.7292,-0.7292,-2.7056,0.0217,0.5971,0.5971,2.5037,0.0308
"7574",55236,55236,"UBA6","ubiquitin like modifier activating enzyme 6",6e-04,0.0016,0.3494,-0.9799,-0.9799,-5.0811,4e-04,-0.0636,-0.0636,-0.3668,0.7213
"7575",147700,147700,"KLC3","kinesin light chain 3",6e-04,0.0016,0.3494,2.6728,2.6728,2.9936,0.0132,4.4584,4.4584,5.5586,2e-04
"7576",54472,54472,"TOLLIP","toll interacting protein",6e-04,0.0016,0.3495,-0.4206,-0.4206,-1.3206,0.2155,0.9887,0.9887,3.5158,0.0054
"7577",5298,5298,"PI4KB","phosphatidylinositol 4-kinase beta",6e-04,0.0016,0.3495,-0.0838,-0.0838,-0.4099,0.6903,0.7837,0.7837,4.22,0.0017
"7578",196394,196394,"AMN1","antagonist of mitotic exit network 1 homolog",6e-04,0.0016,0.3496,0.0226,0.0226,0.0692,0.9461,1.3473,1.3473,4.6568,8e-04
"7579",50486,50486,"G0S2","G0/G1 switch 2",6e-04,0.0016,0.3496,6.0149,6.0149,5.7771,2e-04,5.048,5.048,4.8398,6e-04
"7580",51400,51400,"PPME1","protein phosphatase methylesterase 1",6e-04,0.0017,0.3497,-1.0066,-1.0066,-4.329,0.0014,0.1103,0.1103,0.5389,0.6015
